time	V(n003)
8.770179057017435e-005	2.087137e-002
8.770217814696099e-005	1.317913e-002
8.770259179522594e-005	9.101442e-003
8.770299292771080e-005	9.254499e-003
8.770337266760311e-005	1.291951e-002
8.770381422042520e-005	2.041580e-002
8.770428677008779e-005	3.074853e-002
8.770466116626505e-005	3.994777e-002
8.770499448044686e-005	4.840603e-002
8.770531436674486e-005	5.614255e-002
8.770583824550121e-005	6.705214e-002
8.770635986616801e-005	7.430621e-002
8.770697856747001e-005	7.630446e-002
8.770753768954503e-005	7.039150e-002
8.770829645426276e-005	5.342290e-002
8.770855211157405e-005	4.592834e-002
8.770879804188142e-005	3.803925e-002
8.770904436903107e-005	3.060284e-002
8.770940496768617e-005	2.139217e-002
8.770980471508108e-005	1.420745e-002
8.771023349909979e-005	1.071635e-002
8.771067429040255e-005	1.159689e-002
8.771109684910933e-005	1.626842e-002
8.771158375398686e-005	2.496327e-002
8.771203002168673e-005	3.477122e-002
8.771234449085272e-005	4.229549e-002
8.771274363772799e-005	5.187298e-002
8.771311629751297e-005	5.999820e-002
8.771369007817484e-005	6.980972e-002
8.771421669635446e-005	7.434592e-002
8.771484638193244e-005	7.231676e-002
8.771543780741395e-005	6.345463e-002
8.771581661540934e-005	5.435833e-002
8.771602015094152e-005	4.846628e-002
8.771622789979089e-005	4.213275e-002
8.771644683716606e-005	3.560631e-002
8.771675723783998e-005	2.722012e-002
8.771712513432756e-005	1.931680e-002
8.771754586575295e-005	1.373026e-002
8.771798609189668e-005	1.240629e-002
8.771855659967312e-005	1.646212e-002
8.771906910388580e-005	2.419510e-002
8.771950331693326e-005	3.301911e-002
8.771983813404480e-005	4.062516e-002
8.772017466976076e-005	4.843676e-002
8.772050595082237e-005	5.568284e-002
8.772102708291124e-005	6.530042e-002
8.772154505335555e-005	7.138352e-002
8.772216061064472e-005	7.243542e-002
8.772272987108559e-005	6.675626e-002
8.772327713374786e-005	5.590910e-002
8.772350672430623e-005	4.996803e-002
8.772370261124138e-005	4.436707e-002
8.772395965451693e-005	3.703128e-002
8.772421951033088e-005	3.018314e-002
8.772460748143404e-005	2.177718e-002
8.772502107775096e-005	1.591689e-002
8.772549680868130e-005	1.378920e-002
8.772602180657368e-005	1.656901e-002
8.772652817112467e-005	2.333513e-002
8.772697150454673e-005	3.163059e-002
8.772732470543887e-005	3.920414e-002
8.772762748434845e-005	4.595903e-002
8.772790076743905e-005	5.185457e-002
8.772838524760337e-005	6.114202e-002
8.772887353180811e-005	6.793588e-002
8.772948774311146e-005	7.131927e-002
8.773004547374397e-005	6.803916e-002
8.773077109816216e-005	5.613220e-002
8.773107837341601e-005	4.894181e-002
8.773130281685901e-005	4.290465e-002
8.773157708210841e-005	3.558340e-002
8.773185947725387e-005	2.877679e-002
8.773226230652034e-005	2.114385e-002
8.773270178157391e-005	1.623508e-002
8.773319893300852e-005	1.564285e-002
8.773384614415430e-005	2.096826e-002
8.773435073922489e-005	2.867441e-002
8.773472911029201e-005	3.606654e-002
8.773501175732973e-005	4.203876e-002
8.773539509541670e-005	5.012530e-002
8.773575349426202e-005	5.700283e-002
8.773630761076470e-005	6.539031e-002
8.773682337916491e-005	6.944937e-002
8.773745467026417e-005	6.803505e-002
8.773805607115853e-005	6.065335e-002
8.773843434209047e-005	5.307200e-002
8.773864168000467e-005	4.801952e-002
8.773884370362473e-005	4.281149e-002
8.773909364963306e-005	3.646621e-002
8.773938303733783e-005	2.977960e-002
8.773977305025910e-005	2.260304e-002
8.774021856242445e-005	1.767132e-002
8.774072952015197e-005	1.688668e-002
8.774138480084626e-005	2.187565e-002
8.774188916981299e-005	2.918980e-002
8.774226390565951e-005	3.618660e-002
8.774254462355982e-005	4.186706e-002
8.774292850788346e-005	4.963112e-002
8.774327998798542e-005	5.610342e-002
8.774383056523588e-005	6.412496e-002
8.774434098696507e-005	6.803774e-002
8.774497469168224e-005	6.681137e-002
8.774557656544141e-005	5.991072e-002
8.774595473605082e-005	5.276817e-002
8.774616664758081e-005	4.788504e-002
8.774636789765297e-005	4.296970e-002
8.774662770042949e-005	3.670758e-002
8.774691166142309e-005	3.047295e-002
8.774730878006315e-005	2.350741e-002
8.774774848712558e-005	1.889430e-002
8.774828958991315e-005	1.821296e-002
8.774896190728507e-005	2.327392e-002
8.774945626023253e-005	3.026466e-002
8.774981906896351e-005	3.681110e-002
8.775008845373147e-005	4.204796e-002
8.775046337066231e-005	4.931152e-002
8.775081592425973e-005	5.551949e-002
8.775136018359872e-005	6.307734e-002
8.775187086709768e-005	6.678501e-002
8.775250263807696e-005	6.556676e-002
8.775311282882559e-005	5.886651e-002
8.775348405674899e-005	5.218584e-002
8.775369812191042e-005	4.749313e-002
8.775390195477767e-005	4.276595e-002
8.775415935767528e-005	3.688031e-002
8.775444799211107e-005	3.087309e-002
8.775484478635090e-005	2.429169e-002
8.775528982890579e-005	1.994581e-002
8.775585280021425e-005	1.951047e-002
8.775656274472021e-005	2.497562e-002
8.775704858629552e-005	3.176108e-002
8.775739340365421e-005	3.781689e-002
8.775764289734034e-005	4.248776e-002
8.775799764780892e-005	4.906779e-002
8.775835815729924e-005	5.512740e-002
8.775889191278002e-005	6.215339e-002
8.775940867208204e-005	6.565280e-002
8.776003361762180e-005	6.436449e-002
8.776065916300813e-005	5.768699e-002
8.776102090390231e-005	5.144221e-002
8.776123441445877e-005	4.697120e-002
8.776144260672081e-005	4.237807e-002
8.776168968901987e-005	3.701961e-002
8.776198976721827e-005	3.110645e-002
8.776238148337778e-005	2.499251e-002
8.776283928254788e-005	2.088167e-002
8.776341818924477e-005	2.063387e-002
8.776410136867446e-005	2.581497e-002
8.776456589584467e-005	3.207913e-002
8.776490685561550e-005	3.781676e-002
8.776515721330494e-005	4.230594e-002
8.776551602567712e-005	4.868836e-002
8.776586962895919e-005	5.439150e-002
8.776640237249597e-005	6.113777e-002
8.776691335168202e-005	6.449725e-002
8.776754173425716e-005	6.334481e-002
8.776816686566213e-005	5.707931e-002
8.776852697239129e-005	5.120121e-002
8.776874564806955e-005	4.686005e-002
8.776895376376437e-005	4.250106e-002
8.776920888498366e-005	3.723917e-002
8.776950465263361e-005	3.169329e-002
8.776990221966499e-005	2.577449e-002
8.777035542094358e-005	2.189813e-002
8.777095038707550e-005	2.170454e-002
8.777164529257669e-005	2.681286e-002
8.777210172034033e-005	3.275397e-002
8.777243447110825e-005	3.814146e-002
8.777268094721860e-005	4.238223e-002
8.777303265044070e-005	4.837688e-002
8.777338659861009e-005	5.384484e-002
8.777391303834564e-005	6.022405e-002
8.777442441319783e-005	6.344351e-002
8.777505058431973e-005	6.235522e-002
8.777568245729381e-005	5.632988e-002
8.777603883627569e-005	5.079797e-002
8.777626010886969e-005	4.661927e-002
8.777646975350467e-005	4.244479e-002
8.777672563853312e-005	3.742802e-002
8.777702324429954e-005	3.212524e-002
8.777742228881919e-005	2.648517e-002
8.777787763826137e-005	2.279890e-002
8.777847320536047e-005	2.262160e-002
8.777914970465803e-005	2.734623e-002
8.777959573619959e-005	3.287357e-002
8.777992845740087e-005	3.801179e-002
8.778017812702960e-005	4.212115e-002
8.778053862088311e-005	4.801493e-002
8.778088283708033e-005	5.312275e-002
8.778141082359248e-005	5.929711e-002
8.778191393474244e-005	6.239732e-002
8.778254565076221e-005	6.146799e-002
8.778317294522164e-005	5.589468e-002
8.778352899542485e-005	5.068391e-002
8.778375698252974e-005	4.660762e-002
8.778396554328868e-005	4.266506e-002
8.778423385536263e-005	3.765682e-002
8.778452379874097e-005	3.273334e-002
8.778493125852216e-005	2.722265e-002
8.778537839366357e-005	2.373436e-002
8.778598083284545e-005	2.352995e-002
8.778666336798149e-005	2.805163e-002
8.778710470214515e-005	3.327789e-002
8.778743337252426e-005	3.813852e-002
8.778768197016326e-005	4.205830e-002
8.778804278909008e-005	4.771254e-002
8.778838284127094e-005	5.255156e-002
8.778890858066740e-005	5.845786e-002
8.778940812924005e-005	6.143537e-002
8.779004120217093e-005	6.060337e-002
8.779066951634246e-005	5.534447e-002
8.779102330583322e-005	5.043975e-002
8.779125596416332e-005	4.649058e-002
8.779146439484228e-005	4.274615e-002
8.779173941758645e-005	3.786089e-002
8.779202642720391e-005	3.322148e-002
8.779243894130664e-005	2.790265e-002
8.779288304946314e-005	2.459385e-002
8.779348938403944e-005	2.438486e-002
8.779416482336544e-005	2.863050e-002
8.779459843661491e-005	3.352571e-002
8.779492525378546e-005	3.814259e-002
8.779517648904722e-005	4.193347e-002
8.779554122586089e-005	4.741215e-002
8.779587537413591e-005	5.197493e-002
8.779640008099027e-005	5.764870e-002
8.779689456894779e-005	6.051420e-002
8.779753017441883e-005	5.979721e-002
8.779815703257796e-005	5.488133e-002
8.779850945186615e-005	5.026334e-002
8.779874775617647e-005	4.642752e-002
8.779895499038543e-005	4.289044e-002
8.779923994504252e-005	3.807120e-002
8.779952172817754e-005	3.373189e-002
8.779994131262459e-005	2.856465e-002
8.780037994152862e-005	2.543196e-002
8.780099207246483e-005	2.523586e-002
8.780168139901901e-005	2.939376e-002
8.780211058462967e-005	3.404633e-002
8.780243140613445e-005	3.839789e-002
8.780267835309732e-005	4.196994e-002
8.780304000436875e-005	4.717422e-002
8.780337254983214e-005	5.152386e-002
8.780389423317797e-005	5.692802e-002
8.780438718831302e-005	5.967035e-002
8.780502266016871e-005	5.900399e-002
8.780565290613177e-005	5.431398e-002
8.780600152590370e-005	4.997212e-002
8.780624350423344e-005	4.626707e-002
8.780645091980080e-005	4.289955e-002
8.780673945757433e-005	3.825510e-002
8.780702069777560e-005	3.413342e-002
8.780744351337758e-005	2.917731e-002
8.780788172292262e-005	2.620155e-002
8.780849616438907e-005	2.605368e-002
8.780920114409910e-005	3.017343e-002
8.780962507161372e-005	3.459935e-002
8.780993912292645e-005	3.869467e-002
8.781018045367003e-005	4.204230e-002
8.781053738257313e-005	4.696216e-002
8.781086949411279e-005	5.112128e-002
8.781138774925298e-005	5.625834e-002
8.781188016816419e-005	5.887973e-002
8.781251480382418e-005	5.824680e-002
8.781314966762807e-005	5.374761e-002
8.781349394062013e-005	4.966548e-002
8.781373903568937e-005	4.609195e-002
8.781394700858175e-005	4.287827e-002
8.781423735306285e-005	3.842961e-002
8.781451926436618e-005	3.449793e-002
8.781494420340152e-005	2.976017e-002
8.781538328963071e-005	2.693031e-002
8.781599903440879e-005	2.682865e-002
8.781671554470086e-005	3.088759e-002
8.781713894955370e-005	3.514598e-002
8.781744764596589e-005	3.901574e-002
8.781768451943117e-005	4.216720e-002
8.781803352650094e-005	4.677349e-002
8.781836756230690e-005	5.077635e-002
8.781888040652539e-005	5.563261e-002
8.781937451126168e-005	5.814034e-002
8.782000626580966e-005	5.752518e-002
8.782064838237791e-005	5.317216e-002
8.782098804536662e-005	4.933032e-002
8.782123523860125e-005	4.589390e-002
8.782144436393635e-005	4.281638e-002
8.782173384729378e-005	3.859434e-002
8.782201822954069e-005	3.482085e-002
8.782244361804983e-005	3.031460e-002
8.782288549588971e-005	2.761884e-002
8.782350097746861e-005	2.756117e-002
8.782422315685434e-005	3.152045e-002
8.782464493525127e-005	3.560006e-002
8.782494945926839e-005	3.926517e-002
8.782518826261354e-005	4.231097e-002
8.782552765456211e-005	4.659827e-002
8.782586602272199e-005	5.047692e-002
8.782637083484812e-005	5.503869e-002
8.782686898195849e-005	5.744472e-002
8.782749547707469e-005	5.684254e-002
8.782814749270715e-005	5.260340e-002
8.782848283320557e-005	4.898136e-002
8.782873119901266e-005	4.568647e-002
8.782894193549995e-005	4.273167e-002
8.782922855512035e-005	3.875260e-002
8.782951677411069e-005	3.511456e-002
8.782994133308200e-005	3.084477e-002
8.783038744686680e-005	2.827343e-002
8.783100145219255e-005	2.825631e-002
8.783172481429194e-005	3.208840e-002
8.783214381993809e-005	3.598039e-002
8.783244511059718e-005	3.945762e-002
8.783268438600222e-005	4.238155e-002
8.783301853080433e-005	4.642249e-002
8.783335821245866e-005	5.014914e-002
8.783385808420682e-005	5.446833e-002
8.783435750538138e-005	5.677437e-002
8.783498150028574e-005	5.620005e-002
8.783563978863318e-005	5.211618e-002
8.783597117598130e-005	4.870489e-002
8.783622197584481e-005	4.553355e-002
8.783643358550863e-005	4.270757e-002
8.783672050364372e-005	3.891447e-002
8.783701029355454e-005	3.543248e-002
8.783743593773763e-005	3.136140e-002
8.783788384982005e-005	2.891337e-002
8.783849820653139e-005	2.892952e-002
8.783922905565567e-005	3.267378e-002
8.783964704836555e-005	3.640772e-002
8.783994408044851e-005	3.969904e-002
8.784018563182811e-005	4.252828e-002
8.784050926080589e-005	4.627245e-002
8.784085467308800e-005	4.989495e-002
8.784134622274314e-005	5.394236e-002
8.784185106143830e-005	5.615261e-002
8.784246915074026e-005	5.557838e-002
8.784313924944942e-005	5.157525e-002
8.784346580644267e-005	4.835904e-002
8.784371689516193e-005	4.532567e-002
8.784393075357208e-005	4.260293e-002
8.784421224121083e-005	3.906084e-002
8.784450776390396e-005	3.568393e-002
8.784493094303805e-005	3.184617e-002
8.784538509147913e-005	2.950872e-002
8.784599647048558e-005	2.955971e-002
8.784672132959234e-005	3.314034e-002
8.784713480809031e-005	3.667993e-002
8.784743011915411e-005	3.981195e-002
8.784767005960703e-005	4.250208e-002
8.784799491656087e-005	4.610141e-002
8.784833687554630e-005	4.953704e-002
8.784882799346000e-005	5.341639e-002
8.784932966022369e-005	5.553298e-002
8.784994928246609e-005	5.500953e-002
8.785061944218200e-005	5.122331e-002
8.785094288507253e-005	4.819808e-002
8.785119862823876e-005	4.525923e-002
8.785141197939494e-005	4.267357e-002
8.785169942002180e-005	3.922645e-002
8.785199228877882e-005	3.603664e-002
8.785241997178589e-005	3.233578e-002
8.785287138143166e-005	3.011702e-002
8.785348637369017e-005	3.027070e-002
8.785431100379743e-005	3.441225e-002
8.785474795610163e-005	3.811984e-002
8.785501732538198e-005	4.091842e-002
8.785528863357317e-005	4.384992e-002
8.785553373052979e-005	4.640286e-002
8.785596909088173e-005	5.043401e-002
8.785640849919355e-005	5.342488e-002
8.785699679464409e-005	5.517691e-002
8.785756696244595e-005	5.393137e-002
8.785839644549764e-005	4.825230e-002
8.785869803606267e-005	4.526176e-002
8.785893162843381e-005	4.257549e-002
8.785922320496062e-005	3.925034e-002
8.785952170095590e-005	3.617049e-002
8.785995018934997e-005	3.268871e-002
8.786040809399820e-005	3.062546e-002
8.786102665386472e-005	3.078113e-002
8.786173057020660e-005	3.404675e-002
8.786213316012287e-005	3.722867e-002
8.786242476105724e-005	4.006556e-002
8.786266275313467e-005	4.251122e-002
8.786298690280706e-005	4.580379e-002
8.786332508321088e-005	4.891932e-002
8.786381348444700e-005	5.246093e-002
8.786431165593023e-005	5.440020e-002
8.786493218157845e-005	5.394915e-002
8.786560589696055e-005	5.051927e-002
8.786592231899496e-005	4.784063e-002
8.786618589718548e-005	4.509382e-002
8.786639916888092e-005	4.274879e-002
8.786669432882949e-005	3.953305e-002
8.786698501088083e-005	3.665734e-002
8.786741908239221e-005	3.324392e-002
8.786786834823895e-005	3.124039e-002
8.786848820115795e-005	3.138559e-002
8.786929676325370e-005	3.508053e-002
8.786972354543274e-005	3.838505e-002
8.786999316772251e-005	4.094500e-002
8.787025741092969e-005	4.356155e-002
8.787049643139977e-005	4.585528e-002
8.787091758794344e-005	4.947994e-002
8.787135080300795e-005	5.228131e-002
8.787192884371700e-005	5.405902e-002
8.787249645890449e-005	5.317614e-002
8.787329879701017e-005	4.851877e-002
8.787359279944368e-005	4.595820e-002
8.787380358711572e-005	4.377801e-002
8.787405034910850e-005	4.117176e-002
8.787428708583248e-005	3.878843e-002
8.787467716869779e-005	3.536204e-002
8.787508148156223e-005	3.282346e-002
8.787563702139165e-005	3.141413e-002
8.787625380266007e-005	3.233914e-002
8.787670529851813e-005	3.462914e-002
8.787705345662811e-005	3.725924e-002
8.787736107330676e-005	3.997855e-002
8.787760039311379e-005	4.222149e-002
8.787791669485554e-005	4.517980e-002
8.787823541457976e-005	4.791938e-002
8.787871330021707e-005	5.124502e-002
8.787919723705212e-005	5.321061e-002
8.787981214988111e-005	5.321380e-002
8.788045524244642e-005	5.066440e-002
8.788079065260093e-005	4.825287e-002
8.788108147178911e-005	4.559026e-002
8.788129897534594e-005	4.343864e-002
8.788155899867173e-005	4.083308e-002
8.788181778189574e-005	3.839396e-002
8.788221990425893e-005	3.517310e-002
8.788264263560885e-005	3.289077e-002
8.788321327542897e-005	3.197430e-002
8.788387435399586e-005	3.347693e-002
8.788429368955866e-005	3.580030e-002
8.788462392145952e-005	3.834299e-002
8.788491213368097e-005	4.084576e-002
8.788516581291483e-005	4.313632e-002
8.788544270569784e-005	4.558064e-002
8.788582049221172e-005	4.858254e-002
8.788627595546564e-005	5.135828e-002
8.788681204056903e-005	5.300487e-002
8.788740520980845e-005	5.237230e-002
8.788815321897348e-005	4.872209e-002
8.788844398308418e-005	4.649836e-002
8.788869089155355e-005	4.421780e-002
8.788892428502823e-005	4.198289e-002
8.788915379990409e-005	3.984265e-002
8.788950682111357e-005	3.687957e-002
8.788990327814744e-005	3.432268e-002
8.789041965451272e-005	3.257917e-002
8.789100283485354e-005	3.281641e-002
8.789160281658451e-005	3.516795e-002
8.789196682310735e-005	3.753017e-002
8.789226576444778e-005	3.991549e-002
8.789251276679344e-005	4.202590e-002
8.789281457074333e-005	4.461901e-002
8.789311737299535e-005	4.704303e-002
8.789357811695917e-005	5.010992e-002
8.789405117888213e-005	5.209026e-002
8.789465411644312e-005	5.247461e-002
8.789528157725907e-005	5.060930e-002
8.789563812914431e-005	4.845627e-002
8.789595231466912e-005	4.593914e-002
8.789618998111468e-005	4.383291e-002
8.789643509836756e-005	4.159565e-002
8.789666372300761e-005	3.959084e-002
8.789704664184661e-005	3.662498e-002
8.789744632611840e-005	3.435183e-002
8.789799430169304e-005	3.295076e-002
8.789859228582400e-005	3.349661e-002
8.789904503087725e-005	3.534404e-002
8.789940943009986e-005	3.765908e-002
8.789972494901988e-005	4.005608e-002
8.789997501707988e-005	4.209584e-002
8.790027687984731e-005	4.457429e-002
8.790057997947257e-005	4.689084e-002
8.790103987668663e-005	4.980797e-002
8.790151295466966e-005	5.168713e-002
8.790211598679043e-005	5.203280e-002
8.790274662098113e-005	5.022715e-002
8.790309579222166e-005	4.821048e-002
8.790341349441608e-005	4.578082e-002
8.790365274964282e-005	4.376029e-002
8.790390006278848e-005	4.161083e-002
8.790413272749195e-005	3.967150e-002
8.790451804956828e-005	3.684480e-002
8.790492135198405e-005	3.468892e-002
8.790547172888782e-005	3.340615e-002
8.790607500231210e-005	3.399778e-002
8.790651900207613e-005	3.576871e-002
8.790688315908277e-005	3.800285e-002
8.790719675833697e-005	4.028949e-002
8.790744173838364e-005	4.220226e-002
8.790774567367030e-005	4.458548e-002
8.790805148765554e-005	4.680999e-002
8.790851388007850e-005	4.958387e-002
8.790898819779902e-005	5.133666e-002
8.790959388712757e-005	5.158831e-002
8.791023065162981e-005	4.976904e-002
8.791056939520120e-005	4.787080e-002
8.791088642209205e-005	4.554065e-002
8.791112395961642e-005	4.362407e-002
8.791137627103124e-005	4.153685e-002
8.791161890141924e-005	3.962252e-002
8.791201024939410e-005	3.693317e-002
8.791242177275810e-005	3.491844e-002
8.791297843998083e-005	3.383856e-002
8.791359723587383e-005	3.459321e-002
8.791401607363344e-005	3.628688e-002
8.791438040258587e-005	3.848261e-002
8.791469083214987e-005	4.066947e-002
8.791492276641333e-005	4.240611e-002
8.791523410627347e-005	4.473250e-002
8.791554789014389e-005	4.688658e-002
8.791601992682793e-005	4.951099e-002
8.791649873694796e-005	5.107027e-002
8.791711332290647e-005	5.109258e-002
8.791776544143579e-005	4.908973e-002
8.791807866873058e-005	4.733296e-002
8.791838995658718e-005	4.510141e-002
8.791861867148837e-005	4.333003e-002
8.791888377494492e-005	4.124757e-002
8.791914822233946e-005	3.929653e-002
8.791955518075781e-005	3.675482e-002
8.791998449515434e-005	3.496492e-002
8.792055909878638e-005	3.429867e-002
8.792122144478040e-005	3.554088e-002
8.792160300105309e-005	3.723895e-002
8.792194968224379e-005	3.937525e-002
8.792224068427876e-005	4.139141e-002
8.792249635321617e-005	4.323553e-002
8.792275689388160e-005	4.506816e-002
8.792314187239594e-005	4.750161e-002
8.792358370480688e-005	4.963079e-002
8.792412808064296e-005	5.093725e-002
8.792471426621873e-005	5.040539e-002
8.792549760944929e-005	4.731427e-002
8.792580282994400e-005	4.545492e-002
8.792603005263605e-005	4.379461e-002
8.792627167523645e-005	4.197506e-002
8.792648996453975e-005	4.038873e-002
8.792687343368161e-005	3.790206e-002
8.792726648984214e-005	3.599320e-002
8.792781432803709e-005	3.470778e-002
8.792839433641869e-005	3.504537e-002
8.792891877519235e-005	3.676274e-002
8.792925640976196e-005	3.852465e-002
8.792956521478171e-005	4.048129e-002
8.792981821016677e-005	4.220180e-002
8.793011362268413e-005	4.422913e-002
8.793040929592350e-005	4.612617e-002
8.793085957252422e-005	4.854389e-002
8.793132617189448e-005	5.015038e-002
8.793192368012834e-005	5.054432e-002
8.793255318240850e-005	4.916599e-002
8.793291478775139e-005	4.749168e-002
8.793323800843425e-005	4.547994e-002
8.793348436170884e-005	4.377304e-002
8.793372790059234e-005	4.202721e-002
8.793394822605508e-005	4.050137e-002
8.793432956602856e-005	3.814543e-002
8.793472496413171e-005	3.631544e-002
8.793527111536012e-005	3.509476e-002
8.793585301136025e-005	3.542561e-002
8.793638400014098e-005	3.709437e-002
8.793671965046795e-005	3.877309e-002
8.793702702477452e-005	4.063825e-002
8.793727770661439e-005	4.226861e-002
8.793757374671307e-005	4.420955e-002
8.793787049589733e-005	4.602580e-002
8.793832134852339e-005	4.832885e-002
8.793878827791785e-005	4.984817e-002
8.793938672623652e-005	5.019694e-002
8.794001952678460e-005	4.884706e-002
8.794037603347335e-005	4.726065e-002
8.794069952158812e-005	4.533396e-002
8.794094574127165e-005	4.370591e-002
8.794119176232934e-005	4.202559e-002
8.794141766559419e-005	4.053871e-002
8.794180202068014e-005	3.829264e-002
8.794220205020353e-005	3.655881e-002
8.794275096052698e-005	3.545110e-002
8.794333976047675e-005	3.582789e-002
8.794384085234266e-005	3.736756e-002
8.794418320672362e-005	3.901765e-002
8.794448489874568e-005	4.076840e-002
8.794473212149837e-005	4.230590e-002
8.794502697245452e-005	4.415373e-002
8.794532244503148e-005	4.588286e-002
8.794577239045961e-005	4.808243e-002
8.794623798357229e-005	4.953571e-002
8.794683607218218e-005	4.987948e-002
8.794746892239191e-005	4.860349e-002
8.794782662919359e-005	4.709090e-002
8.794815097025108e-005	4.525227e-002
8.794839833615661e-005	4.369423e-002
8.794864419299150e-005	4.209378e-002
8.794886898141549e-005	4.068256e-002
8.794925325458780e-005	3.853773e-002
8.794965278598188e-005	3.687922e-002
8.795020158415198e-005	3.580821e-002
8.795078819516175e-005	3.615757e-002
8.795130332352186e-005	3.766515e-002
8.795163988630991e-005	3.921429e-002
8.795194325702388e-005	4.089865e-002
8.795219009786678e-005	4.236586e-002
8.795248563209582e-005	4.413500e-002
8.795278215953037e-005	4.579040e-002
8.795323239661756e-005	4.788481e-002
8.795369843257739e-005	4.926071e-002
8.795429725055870e-005	4.956619e-002
8.795493337314733e-005	4.831913e-002
8.795528644230805e-005	4.688524e-002
8.795561102025937e-005	4.512491e-002
8.795585821173499e-005	4.363909e-002
8.795610637658130e-005	4.209976e-002
8.795633617651039e-005	4.072822e-002
8.795672324812473e-005	3.868334e-002
8.795712694539479e-005	3.711189e-002
8.795767831234341e-005	3.613771e-002
8.795827114305849e-005	3.652278e-002
8.795875946795290e-005	3.791726e-002
8.795910381390049e-005	3.944391e-002
8.795940084143500e-005	4.102120e-002
8.795964380241966e-005	4.240216e-002
8.795993825505208e-005	4.408682e-002
8.796023363576502e-005	4.566316e-002
8.796068322150866e-005	4.766385e-002
8.796114802151617e-005	4.897916e-002
8.796174663279824e-005	4.927889e-002
8.796238280208563e-005	4.809804e-002
8.796273682504935e-005	4.673079e-002
8.796306214491068e-005	4.505085e-002
8.796331035653207e-005	4.362934e-002
8.796355843971107e-005	4.216252e-002
8.796378743111677e-005	4.085895e-002
8.796417451072125e-005	3.890636e-002
8.796457791103093e-005	3.740370e-002
8.796512923147509e-005	3.646413e-002
8.796572028429289e-005	3.682457e-002
8.796622002954502e-005	3.818497e-002
8.796655939218023e-005	3.962196e-002
8.796685776082946e-005	4.113739e-002
8.796710037078590e-005	4.245516e-002
8.796739535273795e-005	4.406715e-002
8.796769154867379e-005	4.557531e-002
8.796814132014733e-005	4.748102e-002
8.796860643416754e-005	4.872793e-002
8.796920566449262e-005	4.899700e-002
8.796984471931904e-005	4.784761e-002
8.797019491672831e-005	4.655021e-002
8.797052045011675e-005	4.494278e-002
8.797076853181776e-005	4.358705e-002
8.797101859764692e-005	4.217799e-002
8.797125172260029e-005	4.091571e-002
8.797164121187792e-005	3.905383e-002
8.797204807580589e-005	3.762893e-002
8.797260160699552e-005	3.676889e-002
8.797319774439885e-005	3.715288e-002
8.797367588027003e-005	3.841821e-002
8.797402159875511e-005	3.982674e-002
8.797431739681824e-005	4.126397e-002
8.797455647598790e-005	4.250560e-002
8.797485166516655e-005	4.404650e-002
8.797514829261832e-005	4.548763e-002
8.797559872502150e-005	4.730534e-002
8.797606378206646e-005	4.848726e-002
8.797666396823806e-005	4.872945e-002
8.797730537880855e-005	4.761353e-002
8.797765230032784e-005	4.638126e-002
8.797797792148634e-005	4.484423e-002
8.797822585405665e-005	4.355142e-002
8.797847772411271e-005	4.219883e-002
8.797871445667682e-005	4.097930e-002
8.797910615082616e-005	3.920380e-002
8.797951606333287e-005	3.785223e-002
8.798007163131685e-005	3.706266e-002
8.798067222421865e-005	3.746374e-002
8.798113189650500e-005	3.864390e-002
8.798148328583236e-005	4.002095e-002
8.798178106812077e-005	4.140570e-002
8.798201650196680e-005	4.257480e-002
8.798231354177968e-005	4.405493e-002
8.798261251884501e-005	4.543752e-002
8.798306539362436e-005	4.716788e-002
8.798353180560284e-005	4.827485e-002
8.798413462550447e-005	4.846391e-002
8.798478163763931e-005	4.734533e-002
8.798511988104135e-005	4.618125e-002
8.798544459693788e-005	4.470857e-002
8.798569065678052e-005	4.348220e-002
8.798594688992287e-005	4.217139e-002
8.798619250239420e-005	4.097195e-002
8.798658940163337e-005	3.928206e-002
8.798700640555435e-005	3.801617e-002
8.798756703394528e-005	3.734262e-002
8.798818020680152e-005	3.782371e-002
8.798860835312547e-005	3.892406e-002
8.798896528900216e-005	4.028946e-002
8.798926379428862e-005	4.162566e-002
8.798948896743264e-005	4.269652e-002
8.798979236232865e-005	4.413698e-002
8.799009825342929e-005	4.547371e-002
8.799055967815758e-005	4.711432e-002
8.799103049282261e-005	4.811137e-002
8.799164175470400e-005	4.817406e-002
8.799230366618449e-005	4.695684e-002
8.799261921427909e-005	4.587484e-002
8.799293924709878e-005	4.446163e-002
8.799317733187984e-005	4.332258e-002
8.799344515329072e-005	4.202007e-002
8.799371116865670e-005	4.080202e-002
8.799412195094683e-005	3.920371e-002
8.799455508196399e-005	3.807048e-002
8.799513051843677e-005	3.763405e-002
8.799577916231843e-005	3.836946e-002
8.799615249504428e-005	3.940266e-002
8.799650754773986e-005	4.077620e-002
8.799679742978878e-005	4.204453e-002
8.799704573268438e-005	4.317998e-002
8.799731102984362e-005	4.436636e-002
8.799767819311563e-005	4.584483e-002
8.799811802613633e-005	4.720656e-002
8.799864592943379e-005	4.804458e-002
8.799923856078404e-005	4.776100e-002
8.800002394045853e-005	4.589001e-002
8.800034701234721e-005	4.468190e-002
8.800057611348805e-005	4.364892e-002
8.800081687518682e-005	4.252592e-002
8.800103469538620e-005	4.154128e-002
8.800141624506694e-005	3.999124e-002
8.800181139718977e-005	3.877095e-002
8.800235669698467e-005	3.791839e-002
