time	V(n003)	V(n008)
6.163346867392450e-006	3.972718e-003	1.756711e+001
6.163846136612167e-006	3.974118e-003	1.756711e+001
6.164384830045777e-006	3.975597e-003	1.756711e+001
6.164725114627540e-006	3.976514e-003	1.756711e+001
6.165021320631708e-006	3.977302e-003	1.756711e+001
6.165259912337129e-006	3.977932e-003	1.756711e+001
6.165457019077780e-006	3.978452e-003	1.756711e+001
6.165702723073124e-006	3.979100e-003	1.756711e+001
6.165982551268462e-006	3.979842e-003	1.756711e+001
6.166363411549275e-006	3.980863e-003	1.756711e+001
6.166781252932296e-006	3.982002e-003	1.756711e+001
6.167304080876429e-006	3.983461e-003	1.756711e+001
6.167969452849226e-006	3.985356e-003	1.756711e+001
6.168268679454525e-006	3.986221e-003	1.756711e+001
6.168461929571822e-006	3.986785e-003	1.756711e+001
6.168649279752331e-006	3.987332e-003	1.756711e+001
6.168850493259992e-006	3.987919e-003	1.756711e+001
6.169166369463658e-006	3.988836e-003	1.756711e+001
6.169522135043848e-006	3.989860e-003	1.756711e+001
6.169975846334608e-006	3.991145e-003	1.756711e+001
6.170469114843979e-006	3.992512e-003	1.756711e+001
6.171163060696150e-006	3.994395e-003	1.756711e+001
6.171468500362765e-006	3.995210e-003	1.756711e+001
6.171673931586880e-006	3.995754e-003	1.756711e+001
6.171873598033451e-006	3.996281e-003	1.756711e+001
6.172099385387542e-006	3.996878e-003	1.756711e+001
6.172395148797832e-006	3.997664e-003	1.756711e+001
6.172762514040225e-006	3.998651e-003	1.756711e+001
6.173196299676109e-006	3.999835e-003	1.756711e+001
6.173705322486123e-006	4.001256e-003	1.756711e+001
6.174396206752586e-006	4.003223e-003	1.756711e+001
6.174702064900423e-006	4.004106e-003	1.756711e+001
6.174895434245264e-006	4.004668e-003	1.756711e+001
6.175119885987179e-006	4.005323e-003	1.756711e+001
6.175334947677857e-006	4.005948e-003	1.756711e+001
6.175690854256372e-006	4.006978e-003	1.756711e+001
6.176055456001001e-006	4.008021e-003	1.756711e+001
6.176546139356060e-006	4.009401e-003	1.756711e+001
6.177060260757761e-006	4.010819e-003	1.756711e+001
6.177490541856706e-006	4.011984e-003	1.756711e+001
6.177762778357410e-006	4.012711e-003	1.756711e+001
6.178004263612813e-006	4.013352e-003	1.756711e+001
6.178192401010835e-006	4.013850e-003	1.756711e+001
6.178441882737779e-006	4.014511e-003	1.756711e+001
6.178693574061811e-006	4.015180e-003	1.756711e+001
6.179073346303243e-006	4.016198e-003	1.756711e+001
6.179465585866989e-006	4.017266e-003	1.756711e+001
6.179983401504580e-006	4.018703e-003	1.756711e+001
6.180569657131957e-006	4.020360e-003	1.756711e+001
6.180828639582026e-006	4.021104e-003	1.756712e+001
6.181107382881301e-006	4.021911e-003	1.756712e+001
6.181313606488936e-006	4.022510e-003	1.756712e+001
6.181557986657815e-006	4.023221e-003	1.756712e+001
6.181803794483298e-006	4.023934e-003	1.756712e+001
6.182174790817646e-006	4.025003e-003	1.756712e+001
6.182562576867445e-006	4.026107e-003	1.756712e+001
6.183068438744138e-006	4.027520e-003	1.756712e+001
6.183627603382341e-006	4.029054e-003	1.756712e+001
6.183937492992842e-006	4.029890e-003	1.756712e+001
6.184232346693325e-006	4.030677e-003	1.756712e+001
6.184466044171361e-006	4.031297e-003	1.756712e+001
6.184676891379110e-006	4.031856e-003	1.756712e+001
6.184880556737993e-006	4.032397e-003	1.756712e+001
6.185201626724562e-006	4.033254e-003	1.756712e+001
6.185557024352556e-006	4.034212e-003	1.756712e+001
6.186017850330627e-006	4.035474e-003	1.756712e+001
6.186516795257668e-006	4.036868e-003	1.756712e+001
6.187098995618506e-006	4.038522e-003	1.756712e+001
6.187382912897083e-006	4.039339e-003	1.756712e+001
6.187590617753869e-006	4.039941e-003	1.756712e+001
6.187796369808152e-006	4.040538e-003	1.756712e+001
6.188010363866736e-006	4.041160e-003	1.756712e+001
6.188321704923838e-006	4.042059e-003	1.756712e+001
6.188682029374670e-006	4.043092e-003	1.756712e+001
6.189130324053827e-006	4.044359e-003	1.756712e+001
6.189629262132179e-006	4.045742e-003	1.756712e+001
6.190318320529326e-006	4.047616e-003	1.756712e+001
6.190623396608308e-006	4.048435e-003	1.756712e+001
6.190830300366323e-006	4.048985e-003	1.756712e+001
6.191028852225305e-006	4.049513e-003	1.756712e+001
6.191258261796506e-006	4.050123e-003	1.756712e+001
6.191550401667828e-006	4.050903e-003	1.756712e+001
6.191920031310694e-006	4.051900e-003	1.756712e+001
6.192350200641406e-006	4.053076e-003	1.756712e+001
6.192861644171294e-006	4.054503e-003	1.756712e+001
6.193547328021271e-006	4.056450e-003	1.756712e+001
6.193851592783961e-006	4.057324e-003	1.756712e+001
6.194044306961910e-006	4.057882e-003	1.756712e+001
6.194267424618205e-006	4.058529e-003	1.756712e+001
6.194479712933604e-006	4.059143e-003	1.756712e+001
6.194834379216058e-006	4.060165e-003	1.756712e+001
6.195196861229213e-006	4.061199e-003	1.756712e+001
6.195686351601060e-006	4.062574e-003	1.756712e+001
6.196196671231363e-006	4.063983e-003	1.756712e+001
6.196651726676078e-006	4.065219e-003	1.756712e+001
6.196916905301664e-006	4.065931e-003	1.756712e+001
6.197163317532561e-006	4.066589e-003	1.756712e+001
6.197353600537192e-006	4.067095e-003	1.756712e+001
6.197603664246515e-006	4.067761e-003	1.756712e+001
6.197856008000047e-006	4.068436e-003	1.756712e+001
6.198235902626220e-006	4.069459e-003	1.756712e+001
6.198628808767870e-006	4.070531e-003	1.756712e+001
6.199147178857778e-006	4.071970e-003	1.756712e+001
6.199736184906574e-006	4.073632e-003	1.756712e+001
6.199991606101185e-006	4.074363e-003	1.756712e+001
6.200269039604439e-006	4.075163e-003	1.756712e+001
6.200472778026406e-006	4.075752e-003	1.756712e+001
6.200719410071054e-006	4.076465e-003	1.756712e+001
6.200968018524322e-006	4.077183e-003	1.756713e+001
6.201341795349785e-006	4.078255e-003	1.756713e+001
6.201731618065559e-006	4.079361e-003	1.756713e+001
6.202240194808778e-006	4.080780e-003	1.756713e+001
6.202804203193912e-006	4.082328e-003	1.756713e+001
6.203107990685602e-006	4.083151e-003	1.756713e+001
6.203402281766690e-006	4.083939e-003	1.756713e+001
6.203634796385360e-006	4.084560e-003	1.756713e+001
6.203848358584535e-006	4.085129e-003	1.756713e+001
6.204062838893049e-006	4.085702e-003	1.756713e+001
6.204385994315609e-006	4.086569e-003	1.756713e+001
6.204749120670983e-006	4.087552e-003	1.756713e+001
6.205210975700898e-006	4.088821e-003	1.756713e+001
6.205720923472408e-006	4.090245e-003	1.756713e+001
6.206230149605890e-006	4.091689e-003	1.756713e+001
6.206499987795877e-006	4.092462e-003	1.756713e+001
6.206722434214801e-006	4.093104e-003	1.756713e+001
6.206923255241276e-006	4.093684e-003	1.756713e+001
6.207158900463361e-006	4.094365e-003	1.756713e+001
6.207450297064654e-006	4.095203e-003	1.756713e+001
6.207824315720978e-006	4.096272e-003	1.756713e+001
6.208252225272520e-006	4.097480e-003	1.756713e+001
6.208764389736138e-006	4.098901e-003	1.756713e+001
6.209415636948545e-006	4.100679e-003	1.756713e+001
6.209703158080449e-006	4.101454e-003	1.756713e+001
6.209939086600225e-006	4.102085e-003	1.756713e+001
6.210124484592322e-006	4.102581e-003	1.756713e+001
6.210376984248922e-006	4.103255e-003	1.756713e+001
6.210631500084413e-006	4.103938e-003	1.756713e+001
6.211014685678779e-006	4.104973e-003	1.756713e+001
6.211409045522170e-006	4.106050e-003	1.756713e+001
6.211931135487181e-006	4.107501e-003	1.756713e+001
6.212527408181595e-006	4.109183e-003	1.756713e+001
6.212777997192942e-006	4.109899e-003	1.756713e+001
6.213049293306988e-006	4.110679e-003	1.756713e+001
6.213497259953404e-006	4.111970e-003	1.756713e+001
6.213750989601807e-006	4.112700e-003	1.756713e+001
6.214130790948430e-006	4.113787e-003	1.756713e+001
6.214524315425324e-006	4.114900e-003	1.756713e+001
6.215039080905566e-006	4.116335e-003	1.756713e+001
6.215613844496454e-006	4.117912e-003	1.756713e+001
6.215903375898779e-006	4.118696e-003	1.756713e+001
6.216195210049375e-006	4.119480e-003	1.756713e+001
6.216423415819627e-006	4.120091e-003	1.756713e+001
6.216644419632100e-006	4.120682e-003	1.756713e+001
6.216862404484491e-006	4.121267e-003	1.756713e+001
6.217200188497057e-006	4.122176e-003	1.756713e+001
6.217567046596512e-006	4.123173e-003	1.756713e+001
6.218043038019872e-006	4.124484e-003	1.756713e+001
6.218562440801073e-006	4.125936e-003	1.756713e+001
6.218964558372953e-006	4.127076e-003	1.756713e+001
6.219235475946050e-006	4.127851e-003	1.756713e+001
6.219463928539698e-006	4.128507e-003	1.756713e+001
6.219659086210971e-006	4.129069e-003	1.756713e+001
6.219914498777068e-006	4.129805e-003	1.756713e+001
6.220189454425595e-006	4.130594e-003	1.756713e+001
6.220575872118578e-006	4.131696e-003	1.756714e+001
6.220987031721470e-006	4.132856e-003	1.756714e+001
6.221510883638176e-006	4.134311e-003	1.756714e+001
6.222131801361663e-006	4.136010e-003	1.756714e+001
6.222400853399257e-006	4.136737e-003	1.756714e+001
6.222664564497354e-006	4.137446e-003	1.756714e+001
6.223108224956420e-006	4.138635e-003	1.756714e+001
6.223352892128359e-006	4.139293e-003	1.756714e+001
6.223723972159645e-006	4.140296e-003	1.756714e+001
6.224111445893299e-006	4.141354e-003	1.756714e+001
6.224620603314385e-006	4.142766e-003	1.756714e+001
6.225191917778872e-006	4.144372e-003	1.756714e+001
6.225466131368207e-006	4.145152e-003	1.756714e+001
6.225748534822995e-006	4.145961e-003	1.756714e+001
6.225961497199894e-006	4.146573e-003	1.756714e+001
6.226198340567729e-006	4.147254e-003	1.756714e+001
6.226433328950648e-006	4.147929e-003	1.756714e+001
6.226795369716071e-006	4.148964e-003	1.756714e+001
6.227174987945283e-006	4.150040e-003	1.756714e+001
6.227671362671328e-006	4.151428e-003	1.756714e+001
6.228210320421285e-006	4.152914e-003	1.756714e+001
6.228557697392223e-006	4.153859e-003	1.756714e+001
6.228856108153602e-006	4.154665e-003	1.756714e+001
6.229097519884486e-006	4.155314e-003	1.756714e+001
6.229289355199480e-006	4.155828e-003	1.756714e+001
6.229550319414995e-006	4.156529e-003	1.756714e+001
6.229817293989387e-006	4.157248e-003	1.756714e+001
6.230207791953213e-006	4.158308e-003	1.756714e+001
6.230612752396864e-006	4.159418e-003	1.756714e+001
6.231145672844218e-006	4.160903e-003	1.756714e+001
6.231793274115438e-006	4.162732e-003	1.756714e+001
6.232086641178719e-006	4.163568e-003	1.756714e+001
6.232282259169275e-006	4.164129e-003	1.756714e+001
6.232493674193651e-006	4.164737e-003	1.756714e+001
6.232725315257620e-006	4.165402e-003	1.756714e+001
6.233045994053638e-006	4.166319e-003	1.756714e+001
6.233418881753522e-006	4.167378e-003	1.756714e+001
6.233873669700407e-006	4.168656e-003	1.756714e+001
6.234389197425083e-006	4.170083e-003	1.756714e+001
6.235017128569664e-006	4.171798e-003	1.756714e+001
6.235318616657631e-006	4.172613e-003	1.756715e+001
6.235525595886526e-006	4.173170e-003	1.756715e+001
6.235726151174181e-006	4.173709e-003	1.756715e+001
6.235967665708248e-006	4.174358e-003	1.756715e+001
6.236262180832342e-006	4.175153e-003	1.756715e+001
6.236640638944413e-006	4.176182e-003	1.756715e+001
6.237072134460814e-006	4.177368e-003	1.756715e+001
6.237595875698693e-006	4.178829e-003	1.756715e+001
6.238200555348794e-006	4.180537e-003	1.756715e+001
6.238489932742369e-006	4.181362e-003	1.756715e+001
6.238683541964774e-006	4.181916e-003	1.756715e+001
6.238899076471682e-006	4.182535e-003	1.756715e+001
6.239132356027077e-006	4.183203e-003	1.756715e+001
6.239461621170006e-006	4.184144e-003	1.756715e+001
6.239836363140100e-006	4.185207e-003	1.756715e+001
6.240299144651129e-006	4.186505e-003	1.756715e+001
6.240819000708636e-006	4.187944e-003	1.756715e+001
6.241371690050845e-006	4.189454e-003	1.756715e+001
6.241657941857826e-006	4.190229e-003	1.756715e+001
6.241880097401786e-006	4.190827e-003	1.756715e+001
6.242070640531672e-006	4.191339e-003	1.756715e+001
6.242329314030959e-006	4.192036e-003	1.756715e+001
6.242597509312914e-006	4.192761e-003	1.756715e+001
6.242986068612233e-006	4.193816e-003	1.756715e+001
6.243392031493600e-006	4.194931e-003	1.756715e+001
6.243922928417245e-006	4.196410e-003	1.756715e+001
6.244571794291470e-006	4.198240e-003	1.756715e+001
6.244865150478035e-006	4.199075e-003	1.756715e+001
6.245059724078322e-006	4.199631e-003	1.756715e+001
6.245271895622545e-006	4.200239e-003	1.756715e+001
6.245512489674171e-006	4.200928e-003	1.756715e+001
6.245831917776196e-006	4.201840e-003	1.756715e+001
6.246210849287365e-006	4.202914e-003	1.756715e+001
6.246663616833043e-006	4.204184e-003	1.756715e+001
6.247186451688314e-006	4.205632e-003	1.756715e+001
6.247786810999190e-006	4.207273e-003	1.756715e+001
6.248083503367780e-006	4.208077e-003	1.756715e+001
6.248293899533547e-006	4.208644e-003	1.756716e+001
6.248490691765363e-006	4.209174e-003	1.756716e+001
6.248746128530852e-006	4.209863e-003	1.756716e+001
6.249029415268670e-006	4.210630e-003	1.756716e+001
6.249416697974575e-006	4.211684e-003	1.756716e+001
6.249836656722907e-006	4.212839e-003	1.756716e+001
6.250369296571801e-006	4.214324e-003	1.756716e+001
6.250998899056531e-006	4.216101e-003	1.756716e+001
6.251292840413897e-006	4.216937e-003	1.756716e+001
6.251483286402737e-006	4.217481e-003	1.756716e+001
6.251707033291809e-006	4.218122e-003	1.756716e+001
6.251943555406203e-006	4.218798e-003	1.756716e+001
6.252288486243568e-006	4.219780e-003	1.756716e+001
6.252666755857117e-006	4.220850e-003	1.756716e+001
6.253144464091198e-006	4.222187e-003	1.756716e+001
6.253673460143022e-006	4.223649e-003	1.756716e+001
6.254114312081310e-006	4.224855e-003	1.756716e+001
6.254383279082759e-006	4.225585e-003	1.756716e+001
6.254626556848747e-006	4.226242e-003	1.756716e+001
6.254816111835038e-006	4.226753e-003	1.756716e+001
6.255065368353241e-006	4.227425e-003	1.756716e+001
6.255316844016451e-006	4.228105e-003	1.756716e+001
6.255696088978274e-006	4.229137e-003	1.756716e+001
6.256088449164282e-006	4.230213e-003	1.756716e+001
6.256606866598263e-006	4.231653e-003	1.756716e+001
6.257197737946640e-006	4.233313e-003	1.756716e+001
6.257447664567706e-006	4.234022e-003	1.756716e+001
6.257722165260715e-006	4.234804e-003	1.756716e+001
6.258171471949792e-006	4.236088e-003	1.756716e+001
6.258424836758092e-006	4.236810e-003	1.756716e+001
6.258803887472519e-006	4.237887e-003	1.756716e+001
6.259197040829612e-006	4.238994e-003	1.756716e+001
6.259710413489966e-006	4.240424e-003	1.756716e+001
6.260281580332955e-006	4.241997e-003	1.756716e+001
6.260579110118486e-006	4.242809e-003	1.756716e+001
6.260873477898638e-006	4.243606e-003	1.756717e+001
6.261105829481056e-006	4.244234e-003	1.756717e+001
6.261321062711600e-006	4.244815e-003	1.756717e+001
6.261577027578957e-006	4.245508e-003	1.756717e+001
6.261889886123584e-006	4.246356e-003	1.756717e+001
6.262281073792647e-006	4.247426e-003	1.756717e+001
6.262730345051731e-006	4.248666e-003	1.756717e+001
6.263278509770209e-006	4.250197e-003	1.756717e+001
6.263669162696883e-006	4.251298e-003	1.756717e+001
6.263937349603593e-006	4.252060e-003	1.756717e+001
6.264158487159777e-006	4.252691e-003	1.756717e+001
6.264359859470964e-006	4.253265e-003	1.756717e+001
6.264632283481397e-006	4.254043e-003	1.756717e+001
6.264917356661737e-006	4.254854e-003	1.756717e+001
6.265316132215981e-006	4.255983e-003	1.756717e+001
6.265734781765037e-006	4.257158e-003	1.756717e+001
6.266274271450600e-006	4.258653e-003	1.756717e+001
6.266943071139841e-006	4.260486e-003	1.756717e+001
6.267250773409755e-006	4.261323e-003	1.756717e+001
6.267456296445845e-006	4.261879e-003	1.756717e+001
6.267655485336920e-006	4.262417e-003	1.756717e+001
6.267923126076352e-006	4.263141e-003	1.756717e+001
6.268209572977274e-006	4.263919e-003	1.756717e+001
6.268605518680581e-006	4.265000e-003	1.756717e+001
6.269027552834733e-006	4.266164e-003	1.756717e+001
6.269572719652672e-006	4.267684e-003	1.756717e+001
6.270108578849964e-006	4.269193e-003	1.756717e+001
6.270384181914640e-006	4.269975e-003	1.756717e+001
6.270584831970238e-006	4.270547e-003	1.756717e+001
6.270797223508623e-006	4.271152e-003	1.756717e+001
6.271060548568297e-006	4.271903e-003	1.756717e+001
6.271372019098220e-006	4.272788e-003	1.756717e+001
6.271766181540489e-006	4.273902e-003	1.756717e+001
6.272209781367499e-006	4.275144e-003	1.756717e+001
6.272750060268978e-006	4.276640e-003	1.756717e+001
6.273321694248712e-006	4.278206e-003	1.756717e+001
6.273614287111845e-006	4.279002e-003	1.756717e+001
6.273827330625231e-006	4.279579e-003	1.756717e+001
6.274021692547621e-006	4.280104e-003	1.756717e+001
6.274301590992321e-006	4.280863e-003	1.756717e+001
6.274575953819916e-006	4.281608e-003	1.756718e+001
6.274979708148498e-006	4.282711e-003	1.756718e+001
6.275389710014290e-006	4.283841e-003	1.756718e+001
6.275941666654405e-006	4.285380e-003	1.756718e+001
6.276519884336473e-006	4.287008e-003	1.756718e+001
6.276803343037429e-006	4.287811e-003	1.756718e+001
6.276993725802538e-006	4.288353e-003	1.756718e+001
6.277213294159090e-006	4.288979e-003	1.756718e+001
6.277473703818204e-006	4.289720e-003	1.756718e+001
6.277801573365688e-006	4.290650e-003	1.756718e+001
6.278194813486709e-006	4.291760e-003	1.756718e+001
6.278654148778734e-006	4.293044e-003	1.756718e+001
6.279198195038166e-006	4.294549e-003	1.756718e+001
6.279667966291314e-006	4.295837e-003	1.756718e+001
6.279939488925551e-006	4.296576e-003	1.756718e+001
6.280176538003834e-006	4.297219e-003	1.756718e+001
6.280373934821476e-006	4.297753e-003	1.756718e+001
6.280632471395570e-006	4.298454e-003	1.756718e+001
6.280894085802791e-006	4.299165e-003	1.756718e+001
6.281279535398643e-006	4.300217e-003	1.756718e+001
6.281680135975659e-006	4.301320e-003	1.756718e+001
6.282207785403282e-006	4.302788e-003	1.756718e+001
6.282838026422377e-006	4.304558e-003	1.756718e+001
6.283121296000310e-006	4.305359e-003	1.756718e+001
6.283332221568988e-006	4.305959e-003	1.756718e+001
6.283539575858976e-006	4.306549e-003	1.756718e+001
6.283820481893521e-006	4.307348e-003	1.756718e+001
6.284115873399915e-006	4.308186e-003	1.756718e+001
6.284520983192848e-006	4.309330e-003	1.756718e+001
6.284948359372433e-006	4.310526e-003	1.756718e+001
6.285497914666066e-006	4.312048e-003	1.756719e+001
6.286137626539817e-006	4.313803e-003	1.756719e+001
6.286444783586143e-006	4.314639e-003	1.756719e+001
6.286647302199133e-006	4.315189e-003	1.756719e+001
6.286854120896718e-006	4.315749e-003	1.756719e+001
6.287131152662301e-006	4.316502e-003	1.756719e+001
6.287430755005236e-006	4.317318e-003	1.756719e+001
6.287834561535116e-006	4.318424e-003	1.756719e+001
6.288268892602755e-006	4.319624e-003	1.756719e+001
6.288830553598246e-006	4.321191e-003	1.756719e+001
6.289227134637088e-006	4.322307e-003	1.756719e+001
6.289489145359234e-006	4.323049e-003	1.756719e+001
6.289708439653763e-006	4.323672e-003	1.756719e+001
6.289916504018112e-006	4.324263e-003	1.756719e+001
6.290206308479790e-006	4.325087e-003	1.756719e+001
6.290496989056621e-006	4.325911e-003	1.756719e+001
6.290907551425445e-006	4.327069e-003	1.756719e+001
6.291330097003833e-006	4.328252e-003	1.756719e+001
6.291885240761186e-006	4.329789e-003	1.756719e+001
